Reactivo,Unidad,Concentracion de reactivo,Concentracion de titulante,pH
Glucosa,M,0.06,0.0085,8.72
Glucosa,M,0.06,0.0088,8.75
Glucosa,M,0.06,0.0091,8.77
Glucosa,M,0.06,0.0093,8.79
Glucosa,M,0.06,0.0096,8.8
Glucosa,M,0.06,0.0099,8.83
Glucosa,M,0.06,0.0102,8.84
Glucosa,M,0.06,0.0104,8.85
Glucosa,M,0.06,0.0107,8.86
Glucosa,M,0.06,0.011,8.87
Glucosa,M,0.06,0.0113,8.88
Glucosa,M,0.06,0.0116,8.9
Glucosa,M,0.06,0.0118,8.91
Glucosa,M,0.06,0.0121,8.92
Glucosa,M,0.06,0.0124,8.94
Glucosa,M,0.06,0.0127,8.95
Glucosa,M,0.06,0.0129,8.96
Glucosa,M,0.06,0.0132,8.97
Glucosa,M,0.06,0.0135,8.97
Glucosa,M,0.06,0.0138,8.98
Glucosa,M,0.06,0.014,8.98
Glucosa,M,0.06,0.0143,8.99
Glucosa,M,0.06,0.0146,9
Glucosa,M,0.1,-0.03,3
Glucosa,M,0.1,-0.0299,3.01
Glucosa,M,0.1,-0.0298,3.01
Glucosa,M,0.1,-0.0297,3.01
Glucosa,M,0.1,-0.0296,3.01
Glucosa,M,0.1,-0.0295,3.01
Glucosa,M,0.1,-0.0294,3.01
Glucosa,M,0.1,-0.0292,3.02
Glucosa,M,0.1,-0.0291,3.02
Glucosa,M,0.1,-0.029,3.02
Glucosa,M,0.1,-0.0289,3.02
Glucosa,M,0.1,-0.0288,3.02
Glucosa,M,0.1,-0.0287,3.02
Glucosa,M,0.1,-0.0286,3.02
Glucosa,M,0.1,-0.0285,3.03
Glucosa,M,0.1,-0.0284,3.03
Glucosa,M,0.1,-0.0283,3.03
Glucosa,M,0.1,-0.0281,3.03
Glucosa,M,0.1,-0.028,3.03
Glucosa,M,0.1,-0.0279,3.03
Glucosa,M,0.1,-0.0278,3.03
Glucosa,M,0.1,-0.0277,3.03
Glucosa,M,0.1,-0.0276,3.04
Glucosa,M,0.1,-0.0275,3.04
Glucosa,M,0.1,-0.0274,3.04
Glucosa,M,0.1,-0.0273,3.04
Glucosa,M,0.1,-0.0272,3.04
Glucosa,M,0.1,-0.027,3.04
Glucosa,M,0.1,-0.0269,3.04
Glucosa,M,0.1,-0.0268,3.05
Glucosa,M,0.1,-0.0267,3.05
Glucosa,M,0.1,-0.0266,3.05
Glucosa,M,0.1,-0.0265,3.05
Glucosa,M,0.1,-0.0264,3.05
Glucosa,M,0.1,-0.0263,3.05
Glucosa,M,0.1,-0.0261,3.05
Glucosa,M,0.1,-0.026,3.05
Glucosa,M,0.1,-0.0259,3.05
Glucosa,M,0.1,-0.0258,3.05
Glucosa,M,0.1,-0.0257,3.06
Glucosa,M,0.1,-0.0256,3.06
Glucosa,M,0.1,-0.0255,3.06
Glucosa,M,0.1,-0.0254,3.06
Glucosa,M,0.1,-0.0252,3.06
Glucosa,M,0.1,-0.0251,3.06
Glucosa,M,0.1,-0.025,3.06
Glucosa,M,0.1,-0.0249,3.06
Glucosa,M,0.1,-0.0248,3.07
Glucosa,M,0.1,-0.0247,3.07
Glucosa,M,0.1,-0.0246,3.07
Glucosa,M,0.1,-0.0245,3.07
Glucosa,M,0.1,-0.0243,3.07
Glucosa,M,0.1,-0.0242,3.08
Glucosa,M,0.1,-0.0241,3.08
Glucosa,M,0.1,-0.024,3.08
Glucosa,M,0.1,-0.0239,3.08
Glucosa,M,0.1,-0.0238,3.08
Glucosa,M,0.1,-0.0237,3.08
Glucosa,M,0.1,-0.0235,3.09
Glucosa,M,0.1,-0.0234,3.09
Glucosa,M,0.1,-0.0233,3.09
Glucosa,M,0.1,-0.0232,3.09
Glucosa,M,0.1,-0.0231,3.09
Glucosa,M,0.1,-0.023,3.09
Glucosa,M,0.1,-0.0229,3.1
Glucosa,M,0.1,-0.0227,3.1
Glucosa,M,0.1,-0.0226,3.1
Glucosa,M,0.1,-0.0225,3.1
Glucosa,M,0.1,-0.0224,3.1
Glucosa,M,0.1,-0.0223,3.11
Glucosa,M,0.1,-0.0222,3.11
Glucosa,M,0.1,-0.022,3.11
Glucosa,M,0.1,-0.0219,3.11
Glucosa,M,0.1,-0.0218,3.11
Glucosa,M,0.1,-0.0217,3.11
Glucosa,M,0.1,-0.0216,3.11
Glucosa,M,0.1,-0.0215,3.11
Glucosa,M,0.1,-0.0213,3.12
Glucosa,M,0.1,-0.0212,3.12
Glucosa,M,0.1,-0.0211,3.12
Glucosa,M,0.1,-0.021,3.12
Glucosa,M,0.1,-0.0209,3.12
Glucosa,M,0.1,-0.0208,3.12
Glucosa,M,0.1,-0.0206,3.12
Glucosa,M,0.1,-0.0205,3.13
Glucosa,M,0.1,-0.0204,3.13
Glucosa,M,0.1,-0.0203,3.13
Glucosa,M,0.1,-0.0202,3.13
Glucosa,M,0.1,-0.0201,3.13
Glucosa,M,0.1,-0.0199,3.13
Glucosa,M,0.1,-0.0198,3.13
Glucosa,M,0.1,-0.0197,3.13
Glucosa,M,0.1,-0.0196,3.14
Glucosa,M,0.1,-0.0195,3.14
Glucosa,M,0.1,-0.0194,3.14
Glucosa,M,0.1,-0.0192,3.14
Glucosa,M,0.1,-0.0191,3.14
Glucosa,M,0.1,-0.019,3.15
Glucosa,M,0.1,-0.0189,3.15
Glucosa,M,0.1,-0.0188,3.15
Glucosa,M,0.1,-0.0186,3.15
Glucosa,M,0.1,-0.0185,3.15
Glucosa,M,0.1,-0.0184,3.15
Glucosa,M,0.1,-0.0183,3.16
Glucosa,M,0.1,-0.0182,3.16
Glucosa,M,0.1,-0.018,3.16
Glucosa,M,0.1,-0.0179,3.17
Glucosa,M,0.1,-0.0178,3.17
Glucosa,M,0.1,-0.0177,3.18
Glucosa,M,0.1,-0.0176,3.18
Glucosa,M,0.1,-0.0174,3.18
Glucosa,M,0.1,-0.0173,3.18
Glucosa,M,0.1,-0.0172,3.18
Glucosa,M,0.1,-0.0171,3.18
Glucosa,M,0.1,-0.017,3.19
Glucosa,M,0.1,-0.0168,3.19
Glucosa,M,0.1,-0.0167,3.2
Glucosa,M,0.1,-0.0166,3.2
Glucosa,M,0.1,-0.0165,3.2
Glucosa,M,0.1,-0.0164,3.21
Glucosa,M,0.1,-0.0162,3.21
Glucosa,M,0.1,-0.0161,3.21
Glucosa,M,0.1,-0.016,3.21
Glucosa,M,0.1,-0.0159,3.21
Glucosa,M,0.1,-0.0158,3.22
Glucosa,M,0.1,-0.0156,3.22
Glucosa,M,0.1,-0.0155,3.22
Glucosa,M,0.1,-0.0154,3.22
Glucosa,M,0.1,-0.0153,3.22
Glucosa,M,0.1,-0.0151,3.23
Glucosa,M,0.1,-0.015,3.23
Glucosa,M,0.1,-0.0149,3.23
Glucosa,M,0.1,-0.0148,3.23
Glucosa,M,0.1,-0.0147,3.23
Glucosa,M,0.1,-0.0145,3.24
Glucosa,M,0.1,-0.0144,3.24
Glucosa,M,0.1,-0.0143,3.24
Glucosa,M,0.1,-0.0142,3.24
Glucosa,M,0.1,-0.014,3.24
Glucosa,M,0.1,-0.0139,3.25
Glucosa,M,0.1,-0.0138,3.25
Glucosa,M,0.1,-0.0137,3.25
Glucosa,M,0.1,-0.0135,3.25
Glucosa,M,0.1,-0.0134,3.25
Glucosa,M,0.1,-0.0133,3.25
Glucosa,M,0.1,-0.0132,3.25
Glucosa,M,0.1,-0.013,3.25
Glucosa,M,0.1,-0.0129,3.26
Glucosa,M,0.1,-0.0128,3.26
Glucosa,M,0.1,-0.0127,3.26
Glucosa,M,0.1,-0.0125,3.27
Glucosa,M,0.1,-0.0124,3.27
Glucosa,M,0.1,-0.0123,3.28
Glucosa,M,0.1,-0.0122,3.28
Glucosa,M,0.1,-0.012,3.29
Glucosa,M,0.1,-0.0119,3.29
Glucosa,M,0.1,-0.0118,3.3
Glucosa,M,0.1,-0.0117,3.3
Glucosa,M,0.1,-0.0115,3.31
Glucosa,M,0.1,-0.0114,3.32
Glucosa,M,0.1,-0.0113,3.32
Glucosa,M,0.1,-0.0112,3.32
Glucosa,M,0.1,-0.011,3.33
Glucosa,M,0.1,-0.0109,3.33
Glucosa,M,0.1,-0.0108,3.33
Glucosa,M,0.1,-0.0107,3.34
Glucosa,M,0.1,-0.0105,3.34
Glucosa,M,0.1,-0.0104,3.35
Glucosa,M,0.1,-0.0103,3.35
Glucosa,M,0.1,-0.0102,3.36
Glucosa,M,0.1,-0.01,3.37
Glucosa,M,0.1,-0.0099,3.37
Glucosa,M,0.1,-0.0098,3.37
Glucosa,M,0.1,-0.0096,3.37
Glucosa,M,0.1,-0.0095,3.37
Glucosa,M,0.1,-0.0094,3.38
Glucosa,M,0.1,-0.0093,3.38
Glucosa,M,0.1,-0.0091,3.39
Glucosa,M,0.1,-0.009,3.39
Glucosa,M,0.1,-0.0089,3.4
Glucosa,M,0.1,-0.0088,3.4
Glucosa,M,0.1,-0.0086,3.4
Glucosa,M,0.1,-0.0085,3.4
Glucosa,M,0.1,-0.0084,3.41
Glucosa,M,0.1,-0.0082,3.41
Glucosa,M,0.1,-0.0081,3.42
Glucosa,M,0.1,-0.008,3.42
Glucosa,M,0.1,-0.0079,3.43
Glucosa,M,0.1,-0.0077,3.43
Glucosa,M,0.1,-0.0076,3.43
Glucosa,M,0.1,-0.0075,3.44
Glucosa,M,0.1,-0.0073,3.44
Glucosa,M,0.1,-0.0072,3.44
Glucosa,M,0.1,-0.0071,3.45
Glucosa,M,0.1,-0.0069,3.45
Glucosa,M,0.1,-0.0068,3.46
Glucosa,M,0.1,-0.0067,3.47
Glucosa,M,0.1,-0.0066,3.48
Glucosa,M,0.1,-0.0064,3.48
Glucosa,M,0.1,-0.0063,3.49
Glucosa,M,0.1,-0.0062,3.49
Glucosa,M,0.1,-0.006,3.5
Glucosa,M,0.1,-0.0059,3.5
Glucosa,M,0.1,-0.0058,3.5
Glucosa,M,0.1,-0.0056,3.5
Glucosa,M,0.1,-0.0055,3.51
Glucosa,M,0.1,-0.0054,3.52
Glucosa,M,0.1,-0.0052,3.52
Glucosa,M,0.1,-0.0051,3.53
Glucosa,M,0.1,-0.005,3.53
Glucosa,M,0.1,-0.0048,3.54
Glucosa,M,0.1,-0.0047,3.55
Glucosa,M,0.1,-0.0046,3.55
Glucosa,M,0.1,-0.0044,3.55
Glucosa,M,0.1,-0.0043,3.56
Glucosa,M,0.1,-0.0042,3.57
Glucosa,M,0.1,-0.004,3.57
Glucosa,M,0.1,-0.0039,3.58
Glucosa,M,0.1,-0.0038,3.58
Glucosa,M,0.1,-0.0036,3.58
Glucosa,M,0.1,-0.0035,3.6
Glucosa,M,0.1,-0.0034,3.6
Glucosa,M,0.1,-0.0032,3.61
Glucosa,M,0.1,-0.0031,3.62
Glucosa,M,0.1,-0.003,3.63
Glucosa,M,0.1,-0.0028,3.65
Glucosa,M,0.1,-0.0027,3.66
Glucosa,M,0.1,-0.0026,3.66
Glucosa,M,0.1,-0.0024,3.67
Glucosa,M,0.1,-0.0023,3.68
Glucosa,M,0.1,-0.0022,3.7
Glucosa,M,0.1,-0.002,3.71
Glucosa,M,0.1,-0.0019,3.74
Glucosa,M,0.1,-0.0018,3.75
Glucosa,M,0.1,-0.0016,3.76
Glucosa,M,0.1,-0.0015,3.78
Glucosa,M,0.1,-0.0014,3.79
Glucosa,M,0.1,-0.0012,3.82
Glucosa,M,0.1,-0.0011,3.86
Glucosa,M,0.1,-0.001,3.88
Glucosa,M,0.1,-0.0008,3.92
Glucosa,M,0.1,-0.0007,3.97
Glucosa,M,0.1,-0.0005,4.16
Glucosa,M,0.1,-0.0004,4.22
Glucosa,M,0.1,-0.0003,4.38
Glucosa,M,0.1,-0.0001,4.77
Glucosa,M,0.1,0,5.4
Glucosa,M,0.1,0.0003,5.51
Glucosa,M,0.1,0.0006,5.6
Glucosa,M,0.1,0.0009,5.76
Glucosa,M,0.1,0.0011,5.88
Glucosa,M,0.1,0.0014,5.99
Glucosa,M,0.1,0.0017,6.04
Glucosa,M,0.1,0.002,6.29
Glucosa,M,0.1,0.0023,6.55
Glucosa,M,0.1,0.0026,6.81
Glucosa,M,0.1,0.0029,7.07
Glucosa,M,0.1,0.0031,7.22
Glucosa,M,0.1,0.0034,7.43
Glucosa,M,0.1,0.0037,7.56
Glucosa,M,0.1,0.004,7.64
Glucosa,M,0.1,0.0043,7.78
Glucosa,M,0.1,0.0046,7.83
Glucosa,M,0.1,0.0048,7.94
Glucosa,M,0.1,0.0051,8.01
Glucosa,M,0.1,0.0054,8.11
Glucosa,M,0.1,0.0057,8.33
Glucosa,M,0.1,0.006,8.36
Glucosa,M,0.1,0.0063,8.39
Glucosa,M,0.1,0.0065,8.45
Glucosa,M,0.1,0.0068,8.48
Glucosa,M,0.1,0.0071,8.53
Glucosa,M,0.1,0.0074,8.57
Glucosa,M,0.1,0.0077,8.6
Glucosa,M,0.1,0.0079,8.61
Glucosa,M,0.1,0.0082,8.64
Glucosa,M,0.1,0.0085,8.66
Glucosa,M,0.1,0.0088,8.68
Glucosa,M,0.1,0.0091,8.7
Glucosa,M,0.1,0.0093,8.72
Glucosa,M,0.1,0.0096,8.74
Glucosa,M,0.1,0.0099,8.76
Glucosa,M,0.1,0.0102,8.78
Glucosa,M,0.1,0.0104,8.8
Glucosa,M,0.1,0.0107,8.81
Glucosa,M,0.1,0.011,8.84
Glucosa,M,0.1,0.0113,8.85
Glucosa,M,0.1,0.0116,8.87
Glucosa,M,0.1,0.0118,8.89
Glucosa,M,0.1,0.0121,8.91
Glucosa,M,0.1,0.0124,8.93
Glucosa,M,0.1,0.0127,8.94
Glucosa,M,0.1,0.0129,8.95
Glucosa,M,0.1,0.0132,8.95
Glucosa,M,0.1,0.0135,8.96
Glucosa,M,0.1,0.0138,8.96
Glucosa,M,0.1,0.014,8.96
Glucosa,M,0.1,0.0143,8.98
Glucosa,M,0.1,0.0146,8.98
Glucosa,M,0.1,0.0148,8.99
Glucosa,M,0.1,0.0151,8.99
Glucosa,M,0.1,0.0154,9
K2HPO4,g/L,1,-0.0312,3
K2HPO4,g/L,1,-0.0298,3.03
K2HPO4,g/L,1,-0.0285,3.07
K2HPO4,g/L,1,-0.0271,3.08
K2HPO4,g/L,1,-0.0258,3.16
K2HPO4,g/L,1,-0.0244,3.23
K2HPO4,g/L,1,-0.0231,3.27
K2HPO4,g/L,1,-0.0217,3.32
K2HPO4,g/L,1,-0.0204,3.38
K2HPO4,g/L,1,-0.019,3.73
K2HPO4,g/L,1,-0.0177,3.91
K2HPO4,g/L,1,-0.0163,4.08
K2HPO4,g/L,1,-0.015,5.4
K2HPO4,g/L,1,-0.0136,5.67
K2HPO4,g/L,1,-0.0123,6.1
K2HPO4,g/L,1,-0.0109,6.19
K2HPO4,g/L,1,-0.0096,6.33
K2HPO4,g/L,1,-0.0082,6.49
K2HPO4,g/L,1,-0.0068,6.64
K2HPO4,g/L,1,-0.0055,6.81
K2HPO4,g/L,1,-0.0041,7
K2HPO4,g/L,1,-0.0027,7.22
K2HPO4,g/L,1,-0.0014,7.58
K2HPO4,g/L,1,0,8.03
K2HPO4,g/L,1,0.0029,8.83
K2HPO4,g/L,1,0.0057,9.37
K2HPO4,g/L,1,0.0086,9.63
K2HPO4,g/L,1,0.0115,9.79
K2HPO4,g/L,1,0.0143,9.91
K2HPO4,g/L,1,0.0172,10.01
K2HPO4,g/L,3,-0.0824,3
K2HPO4,g/L,3,-0.0811,3.02
K2HPO4,g/L,3,-0.0798,3.05
K2HPO4,g/L,3,-0.0785,3.09
K2HPO4,g/L,3,-0.0772,3.16
K2HPO4,g/L,3,-0.0759,3.17
K2HPO4,g/L,3,-0.0746,3.21
K2HPO4,g/L,3,-0.0733,3.23
K2HPO4,g/L,3,-0.072,3.39
K2HPO4,g/L,3,-0.0707,3.54
K2HPO4,g/L,3,-0.0694,3.7
K2HPO4,g/L,3,-0.0681,3.86
K2HPO4,g/L,3,-0.0668,3.93
K2HPO4,g/L,3,-0.0655,4.33
K2HPO4,g/L,3,-0.0642,4.72
K2HPO4,g/L,3,-0.0629,5.09
K2HPO4,g/L,3,-0.0616,5.3
K2HPO4,g/L,3,-0.0603,5.52
K2HPO4,g/L,3,-0.059,5.64
K2HPO4,g/L,3,-0.0577,5.76
K2HPO4,g/L,3,-0.0564,5.82
K2HPO4,g/L,3,-0.055,5.93
K2HPO4,g/L,3,-0.0537,6
K2HPO4,g/L,3,-0.0524,6.05
K2HPO4,g/L,3,-0.0511,6.13
K2HPO4,g/L,3,-0.0498,6.17
K2HPO4,g/L,3,-0.0484,6.21
K2HPO4,g/L,3,-0.0471,6.26
K2HPO4,g/L,3,-0.0458,6.3
K2HPO4,g/L,3,-0.0445,6.35
K2HPO4,g/L,3,-0.0431,6.38
K2HPO4,g/L,3,-0.0418,6.41
K2HPO4,g/L,3,-0.0405,6.44
K2HPO4,g/L,3,-0.0392,6.46
K2HPO4,g/L,3,-0.0378,6.49
K2HPO4,g/L,3,-0.0365,6.52
K2HPO4,g/L,3,-0.0352,6.59
K2HPO4,g/L,3,-0.0338,6.64
K2HPO4,g/L,3,-0.0325,6.67
K2HPO4,g/L,3,-0.0312,6.7
K2HPO4,g/L,3,-0.0298,6.74
K2HPO4,g/L,3,-0.0285,6.77
K2HPO4,g/L,3,-0.0271,6.83
K2HPO4,g/L,3,-0.0258,6.87
K2HPO4,g/L,3,-0.0244,6.9
K2HPO4,g/L,3,-0.0231,6.96
K2HPO4,g/L,3,-0.0217,6.98
K2HPO4,g/L,3,-0.0204,7.04
K2HPO4,g/L,3,-0.019,7.09
K2HPO4,g/L,3,-0.0177,7.12
K2HPO4,g/L,3,-0.0163,7.17
K2HPO4,g/L,3,-0.015,7.25
K2HPO4,g/L,3,-0.0136,7.29
K2HPO4,g/L,3,-0.0123,7.39
K2HPO4,g/L,3,-0.0109,7.48
K2HPO4,g/L,3,-0.0096,7.52
K2HPO4,g/L,3,-0.0082,7.56
K2HPO4,g/L,3,-0.0068,7.66
K2HPO4,g/L,3,-0.0055,7.76
K2HPO4,g/L,3,-0.0041,7.91
K2HPO4,g/L,3,-0.0027,8.08
K2HPO4,g/L,3,-0.0014,8.33
K2HPO4,g/L,3,0,8.79
K2HPO4,g/L,3,0.0029,9.3
K2HPO4,g/L,3,0.0057,9.68
K2HPO4,g/L,3,0.0086,9.9
K2HPO4,g/L,3,0.0115,10.22
K2HPO4,g/L,5,-0.1502,3
K2HPO4,g/L,5,-0.149,3.02
K2HPO4,g/L,5,-0.1478,3.04
K2HPO4,g/L,5,-0.1465,3.05
K2HPO4,g/L,5,-0.1453,3.07
K2HPO4,g/L,5,-0.1441,3.08
K2HPO4,g/L,5,-0.1428,3.09
K2HPO4,g/L,5,-0.1416,3.11
K2HPO4,g/L,5,-0.1404,3.14
K2HPO4,g/L,5,-0.1391,3.16
K2HPO4,g/L,5,-0.1379,3.19
K2HPO4,g/L,5,-0.1367,3.21
K2HPO4,g/L,5,-0.1354,3.24
K2HPO4,g/L,5,-0.1342,3.28
K2HPO4,g/L,5,-0.133,3.31
K2HPO4,g/L,5,-0.1317,3.36
K2HPO4,g/L,5,-0.1305,3.41
K2HPO4,g/L,5,-0.1292,3.44
K2HPO4,g/L,5,-0.128,3.54
K2HPO4,g/L,5,-0.1267,3.57
K2HPO4,g/L,5,-0.1255,3.61
K2HPO4,g/L,5,-0.1242,3.69
K2HPO4,g/L,5,-0.123,3.74
K2HPO4,g/L,5,-0.1217,3.79
K2HPO4,g/L,5,-0.1205,3.93
K2HPO4,g/L,5,-0.1192,4.17
K2HPO4,g/L,5,-0.118,4.93
K2HPO4,g/L,5,-0.1167,5.04
K2HPO4,g/L,5,-0.1155,5.15
K2HPO4,g/L,5,-0.1142,5.28
K2HPO4,g/L,5,-0.113,5.46
K2HPO4,g/L,5,-0.1117,5.63
K2HPO4,g/L,5,-0.1104,5.7
K2HPO4,g/L,5,-0.1092,5.77
K2HPO4,g/L,5,-0.1079,5.83
K2HPO4,g/L,5,-0.1067,5.85
K2HPO4,g/L,5,-0.1054,5.91
K2HPO4,g/L,5,-0.1041,5.96
K2HPO4,g/L,5,-0.1028,6.02
K2HPO4,g/L,5,-0.1016,6.05
K2HPO4,g/L,5,-0.1003,6.07
K2HPO4,g/L,5,-0.099,6.1
K2HPO4,g/L,5,-0.0978,6.13
K2HPO4,g/L,5,-0.0965,6.16
K2HPO4,g/L,5,-0.0952,6.17
K2HPO4,g/L,5,-0.0939,6.19
K2HPO4,g/L,5,-0.0927,6.22
K2HPO4,g/L,5,-0.0914,6.25
K2HPO4,g/L,5,-0.0901,6.29
K2HPO4,g/L,5,-0.0888,6.31
K2HPO4,g/L,5,-0.0875,6.34
K2HPO4,g/L,5,-0.0862,6.35
K2HPO4,g/L,5,-0.085,6.36
K2HPO4,g/L,5,-0.0837,6.38
K2HPO4,g/L,5,-0.0824,6.4
K2HPO4,g/L,5,-0.0811,6.42
K2HPO4,g/L,5,-0.0798,6.46
K2HPO4,g/L,5,-0.0785,6.49
K2HPO4,g/L,5,-0.0772,6.52
K2HPO4,g/L,5,-0.0759,6.54
K2HPO4,g/L,5,-0.0746,6.55
K2HPO4,g/L,5,-0.0733,6.57
K2HPO4,g/L,5,-0.072,6.59
K2HPO4,g/L,5,-0.0707,6.62
K2HPO4,g/L,5,-0.0694,6.64
K2HPO4,g/L,5,-0.0681,6.67
K2HPO4,g/L,5,-0.0668,6.68
K2HPO4,g/L,5,-0.0655,6.7
K2HPO4,g/L,5,-0.0642,6.72
K2HPO4,g/L,5,-0.0629,6.73
K2HPO4,g/L,5,-0.0616,6.74
K2HPO4,g/L,5,-0.0603,6.76
K2HPO4,g/L,5,-0.059,6.77
K2HPO4,g/L,5,-0.0577,6.79
K2HPO4,g/L,5,-0.0564,6.8
K2HPO4,g/L,5,-0.055,6.83
K2HPO4,g/L,5,-0.0537,6.85
K2HPO4,g/L,5,-0.0524,6.87
K2HPO4,g/L,5,-0.0511,6.89
K2HPO4,g/L,5,-0.0498,6.91
K2HPO4,g/L,5,-0.0484,6.93
K2HPO4,g/L,5,-0.0471,6.94
K2HPO4,g/L,5,-0.0458,6.96
K2HPO4,g/L,5,-0.0445,6.98
K2HPO4,g/L,5,-0.0431,7
K2HPO4,g/L,5,-0.0418,7.02
K2HPO4,g/L,5,-0.0405,7.05
K2HPO4,g/L,5,-0.0392,7.08
K2HPO4,g/L,5,-0.0378,7.11
K2HPO4,g/L,5,-0.0365,7.13
K2HPO4,g/L,5,-0.0352,7.15
K2HPO4,g/L,5,-0.0338,7.17
K2HPO4,g/L,5,-0.0325,7.18
K2HPO4,g/L,5,-0.0312,7.21
K2HPO4,g/L,5,-0.0298,7.24
K2HPO4,g/L,5,-0.0285,7.28
K2HPO4,g/L,5,-0.0271,7.31
K2HPO4,g/L,5,-0.0258,7.36
K2HPO4,g/L,5,-0.0244,7.38
K2HPO4,g/L,5,-0.0231,7.4
K2HPO4,g/L,5,-0.0217,7.42
K2HPO4,g/L,5,-0.0204,7.46
K2HPO4,g/L,5,-0.019,7.49
K2HPO4,g/L,5,-0.0177,7.52
K2HPO4,g/L,5,-0.0163,7.56
K2HPO4,g/L,5,-0.015,7.61
K2HPO4,g/L,5,-0.0136,7.66
K2HPO4,g/L,5,-0.0123,7.73
K2HPO4,g/L,5,-0.0109,7.78
K2HPO4,g/L,5,-0.0096,7.81
K2HPO4,g/L,5,-0.0082,7.87
K2HPO4,g/L,5,-0.0068,7.96
K2HPO4,g/L,5,-0.0055,8.04
K2HPO4,g/L,5,-0.0041,8.14
K2HPO4,g/L,5,-0.0027,8.27
K2HPO4,g/L,5,-0.0014,8.42
K2HPO4,g/L,5,0,8.76
K2HPO4,g/L,5,0.0029,9.36
K2HPO4,g/L,5,0.0057,9.6
K2HPO4,g/L,5,0.0086,9.78
K2HPO4,g/L,5,0.0115,9.93
K2HPO4,g/L,5,0.0143,10
KH2PO4,g/L,1,-0.015,3
KH2PO4,g/L,1,-0.0136,3.03
KH2PO4,g/L,1,-0.0123,3.07
KH2PO4,g/L,1,-0.0109,3.12
KH2PO4,g/L,1,-0.0096,3.16
KH2PO4,g/L,1,-0.0082,3.21
KH2PO4,g/L,1,-0.0068,3.28
KH2PO4,g/L,1,-0.0055,3.35
KH2PO4,g/L,1,-0.0041,3.45
KH2PO4,g/L,1,-0.0027,3.59
KH2PO4,g/L,1,-0.0014,3.81
KH2PO4,g/L,1,0,4.94
KH2PO4,g/L,1,0.0029,5.94
KH2PO4,g/L,1,0.0057,6.28
KH2PO4,g/L,1,0.0086,6.47
KH2PO4,g/L,1,0.0115,6.69
KH2PO4,g/L,1,0.0143,6.92
KH2PO4,g/L,1,0.0172,7.08
KH2PO4,g/L,1,0.0201,7.38
KH2PO4,g/L,1,0.0229,7.45
KH2PO4,g/L,1,0.0258,7.52
KH2PO4,g/L,1,0.0286,7.63
KH2PO4,g/L,1,0.0315,7.77
KH2PO4,g/L,1,0.0343,7.85
KH2PO4,g/L,1,0.0371,7.94
KH2PO4,g/L,1,0.04,8.21
KH2PO4,g/L,1,0.0428,9
KH2PO4,g/L,3,-0.0217,3
KH2PO4,g/L,3,-0.0204,3.02
KH2PO4,g/L,3,-0.019,3.05
KH2PO4,g/L,3,-0.0177,3.09
KH2PO4,g/L,3,-0.0163,3.11
KH2PO4,g/L,3,-0.015,3.15
KH2PO4,g/L,3,-0.0136,3.18
KH2PO4,g/L,3,-0.0123,3.2
KH2PO4,g/L,3,-0.0109,3.24
KH2PO4,g/L,3,-0.0096,3.27
KH2PO4,g/L,3,-0.0082,3.34
KH2PO4,g/L,3,-0.0068,3.4
KH2PO4,g/L,3,-0.0055,3.46
KH2PO4,g/L,3,-0.0041,3.54
KH2PO4,g/L,3,-0.0027,3.63
KH2PO4,g/L,3,-0.0014,3.77
KH2PO4,g/L,3,0,4.5
KH2PO4,g/L,3,0.0029,4.85
KH2PO4,g/L,3,0.0057,5.26
KH2PO4,g/L,3,0.0086,5.5
KH2PO4,g/L,3,0.0115,5.71
KH2PO4,g/L,3,0.0143,5.83
KH2PO4,g/L,3,0.0172,5.92
KH2PO4,g/L,3,0.0201,6
KH2PO4,g/L,3,0.0229,6.06
KH2PO4,g/L,3,0.0258,6.14
KH2PO4,g/L,3,0.0286,6.18
KH2PO4,g/L,3,0.0315,6.24
KH2PO4,g/L,3,0.0343,6.28
KH2PO4,g/L,3,0.0371,6.33
KH2PO4,g/L,3,0.04,6.37
KH2PO4,g/L,3,0.0428,6.41
KH2PO4,g/L,3,0.0456,6.45
KH2PO4,g/L,3,0.0485,6.48
KH2PO4,g/L,3,0.0513,6.51
KH2PO4,g/L,3,0.0541,6.55
KH2PO4,g/L,3,0.0569,6.58
KH2PO4,g/L,3,0.0597,6.61
KH2PO4,g/L,3,0.0626,6.64
KH2PO4,g/L,3,0.0654,6.67
KH2PO4,g/L,3,0.0682,6.69
KH2PO4,g/L,3,0.071,6.73
KH2PO4,g/L,3,0.0738,6.75
KH2PO4,g/L,3,0.0766,6.76
KH2PO4,g/L,3,0.0794,6.8
KH2PO4,g/L,3,0.0822,6.82
KH2PO4,g/L,3,0.085,6.86
KH2PO4,g/L,3,0.0878,6.86
KH2PO4,g/L,3,0.0906,6.89
KH2PO4,g/L,3,0.0933,6.91
KH2PO4,g/L,3,0.0961,6.94
KH2PO4,g/L,3,0.0989,7
KH2PO4,g/L,3,0.1017,6.99
KH2PO4,g/L,3,0.1044,7.01
KH2PO4,g/L,3,0.1072,7.04
KH2PO4,g/L,3,0.11,7.06
KH2PO4,g/L,3,0.1127,7.15
KH2PO4,g/L,3,0.1155,7.12
KH2PO4,g/L,3,0.1183,7.14
KH2PO4,g/L,3,0.121,7.23
KH2PO4,g/L,3,0.1238,7.26
KH2PO4,g/L,3,0.1265,7.31
